412,,,,,,,
99,23,39,1.7,4,100,2.3,30
100,23,55,2.4,9,130,2.4,80
101,24,30,2.1,6,130,2.3,48
102,24,31,2.4,3,150,1.8,22
103,24,32,2.4,3,140,1.8,49
104,24,36,3.2,5,130,1.7,19
105,24,51,2.1,10,110,2.7,17
106,25,28,1.5,10,100,3.0,18
107,25,29,2.9,7,150,2.0,55
108,25,38,3.4,2,105,1.4,17
109,25,46,2.8,6,135,2.0,100
110,25,48,2.9,6,145,1.9,23
111,25,52,2.4,6,140,2.1,57
112,26,32,2.3,3,110,1.9,54
113,26,33,2.7,9,135,2.3,93
114,26,45,2.0,8,120,2.5,52
115,26,53,3.4,9,125,2.0,4
116,27,28,3.5,9,135,2.0,90
117,27,31,2.2,9,135,2.5,88
118,27,32,1.7,8,120,2.7,59
119,27,33,2.5,8,145,2.2,11
120,27,36,2.0,10,150,2.6,85
121,27,37,1.7,10,140,2.8,74
122,28,30,2.1,0,125,1.7,68
123,28,37,3.1,7,135,1.9,65
124,28,49,3.3,9,125,2.1,53
125,29,40,2.2,4,120,2.1,21
126,29,41,1.6,9,120,2.8,93
127,29,42,3.1,4,100,1.7,80
128,29,62,2.4,2,145,1.7,6
129,30,31,2.8,4,145,1.7,3
130,30,34,2.1,1,110,1.8,64
131,30,40,1.7,4,120,2.3,16
132,30,41,2.7,4,120,1.8,1
133,30,44,3.0,9,110,2.2,75
134,30,82,3.0,10,135,2.3,47
135,31,33,3.1,4,115,1.7,62
136,31,34,1.9,8,100,2.7,43
137,31,37,3.5,2,145,1.2,19
138,31,40,3.2,6,130,1.8,30
139,31,44,2.8,10,110,2.4,26
140,31,60,2.7,5,100,2.0,82
141,31,65,2.0,1,100,1.9,21
142,32,33,2.4,7,120,2.3,60
143,32,34,3.0,8,115,2.1,48
144,32,47,2.9,6,135,1.9,33
145,33,35,1.8,6,100,2.5,36
146,33,38,3.4,7,130,1.8,86
147,33,43,2.1,8,150,2.4,5
148,33,44,1.7,8,150,2.6,45
149,33,49,3.4,6,145,1.7,83
150,33,52,3.2,5,120,1.7,34
151,34,40,3.1,4,150,1.6,74
152,34,44,2.3,10,115,2.6,93
153,34,51,2.8,3,140,1.6,43
154,35,38,2.9,2,125,1.5,70
155,35,41,1.5,0,105,2.0,1
156,35,42,2.3,8,105,2.5,87
157,35,48,2.4,3,120,1.9,32
158,35,56,1.9,0,145,1.7,11
159,36,52,1.6,9,150,2.7,27
160,36,91,3.4,10,105,2.2,90
161,37,46,3.4,1,145,1.2,16
162,37,48,2.3,10,145,2.5,23
163,37,94,3.3,2,120,1.4,37
164,38,40,2.4,1,150,1.6,58
165,38,45,3.3,4,130,1.6,88
166,38,46,3.3,5,120,1.7,20
167,38,51,3.1,4,100,1.7,48
168,38,61,2.3,0,120,1.6,33
169,39,41,1.9,1,135,1.8,25
170,39,42,2.7,2,150,1.5,62
171,39,43,1.7,8,130,2.6,27
172,39,46,2.7,1,135,1.5,91
173,40,42,2.0,0,105,1.8,9
174,40,43,2.6,4,135,1.8,2
175,40,50,3.3,2,150,1.3,81
176,40,52,1.5,0,150,1.9,49
177,40,55,2.0,5,130,2.2,73
178,40,62,1.5,7,135,2.6,55
179,41,44,2.3,1,140,1.6,28
180,41,45,1.5,7,105,2.7,72
181,41,48,2.6,5,125,2.0,87
182,41,52,2.1,0,150,1.6,82
183,41,66,1.7,8,125,2.7,10
184,41,69,3.2,4,150,1.5,25
185,41,73,1.9,0,130,1.8,84
186,42,45,1.9,6,105,2.4,80
187,42,46,2.9,7,105,2.1,80
188,42,60,2.4,3,110,1.9,4
189,43,44,1.9,9,115,2.7,62
190,43,45,2.3,8,150,2.3,39
191,43,47,2.5,7,100,2.3,4
192,43,48,2.2,5,100,2.2,51
193,43,60,1.7,10,150,2.8,66
194,43,76,2.4,10,140,2.5,19
195,44,48,3.0,3,105,1.7,4
196,44,50,3.0,7,150,1.9,2
197,44,53,2.4,9,100,2.5,31
198,44,56,2.9,2,100,1.6,22
199,44,60,2.8,4,105,1.9,58
200,44,64,2.7,9,105,2.4,13
201,45,47,1.7,9,145,2.7,28
202,45,48,1.6,3,130,2.2,43
203,45,51,3.1,10,130,2.2,41
204,45,57,1.7,10,145,2.8,69
205,45,59,1.8,3,100,2.2,75
206,45,66,1.8,1,105,2.0,35
207,46,47,1.8,6,110,2.5,89
208,46,49,2.2,2,135,1.8,31
209,46,51,3.4,0,110,1.2,12
210,46,52,3.1,10,145,2.2,48
211,46,99,3.1,0,135,1.2,10
212,47,50,1.5,2,105,2.2,90
213,47,52,2.8,4,130,1.8,88
214,47,56,3.1,7,110,2.0,26
215,48,52,1.8,4,140,2.2,57
216,48,55,2.3,2,145,1.7,88
217,49,50,1.6,2,135,2.1,78
218,49,51,3.4,10,120,2.1,44
219,49,53,2.3,8,115,2.4,24
220,49,55,1.7,8,105,2.7,79
221,49,62,2.2,8,140,2.4,28
222,49,64,2.4,10,150,2.5,26
223,49,81,2.1,3,105,2.0,19
224,50,51,2.9,7,135,2.0,22
225,50,54,1.8,0,100,1.9,82
226,50,56,2.2,3,130,1.9,32
227,50,59,2.2,7,100,2.4,13
228,50,60,3.0,8,110,2.1,20
229,50,62,3.1,7,140,1.9,14
230,50,88,1.6,3,135,2.2,75
231,51,52,2.7,6,115,2.1,95
232,51,58,2.9,5,115,1.9,99
233,51,60,1.7,3,105,2.2,30
234,51,66,3.0,3,130,1.6,28
235,51,67,1.6,9,135,2.8,6
236,52,53,3.3,2,115,1.4,78
237,52,55,2.4,6,125,2.2,17
238,52,57,2.4,3,150,1.8,45
239,52,58,3.5,3,125,1.4,16
240,52,80,1.6,9,100,2.9,35
241,53,56,1.8,7,135,2.5,53
242,53,57,1.8,5,115,2.3,37
243,53,58,2.7,10,145,2.4,21
244,53,62,2.7,8,115,2.3,11
245,53,64,2.3,8,135,2.4,27
246,53,76,2.7,7,120,2.1,1
247,54,55,3.0,3,115,1.6,41
248,55,60,2.4,3,145,1.8,19
249,55,62,3.3,0,130,1.2,5
250,56,57,1.6,7,140,2.5,4
251,56,58,2.4,6,135,2.1,89
252,56,59,3.1,7,135,1.9,30
253,56,63,1.7,0,130,1.8,27
254,56,67,1.8,4,115,2.2,82
255,57,64,3.5,0,135,1.1,85
256,57,87,2.1,7,145,2.3,95
257,58,59,2.7,7,135,2.1,98
258,58,64,1.8,6,110,2.5,47
259,58,83,2.8,10,100,2.5,80
260,59,60,1.6,5,140,2.3,4
261,59,61,2.1,4,145,2.0,69
262,59,64,2.7,3,150,1.6,10
263,59,65,2.7,5,100,2.0,65
264,59,69,3.4,10,125,2.1,6
265,59,70,1.7,5,135,2.3,79
266,59,72,1.6,5,110,2.4,82
267,60,73,2.6,1,140,1.5,90
268,60,74,3.0,2,125,1.5,30
269,60,75,2.6,10,135,2.4,94
270,60,83,3.4,9,115,2.1,96
271,61,63,3.0,3,125,1.6,45
272,61,64,3.3,8,150,1.9,54
273,61,65,2.1,1,125,1.8,44
274,61,67,2.4,8,140,2.3,15
275,61,68,2.4,8,150,2.3,68
276,61,75,3.3,7,145,1.8,47
277,62,63,3.1,1,115,1.4,58
278,62,65,1.7,6,110,2.5,36
279,62,67,3.4,1,105,1.3,21
280,62,69,2.1,2,135,1.9,19
281,63,65,3.2,8,150,1.9,2
282,63,67,2.1,10,140,2.6,16
283,63,77,2.4,6,135,2.1,94
284,64,65,2.8,4,115,1.8,8
285,64,66,1.5,3,140,2.2,82
286,64,67,2.2,9,125,2.5,83
287,64,68,2.8,5,135,1.9,75
288,64,69,2.8,8,140,2.1,56
289,64,70,2.4,9,110,2.5,39
290,64,80,1.8,4,115,2.2,61
291,64,91,2.2,4,100,2.1,18
292,65,66,2.2,7,110,2.4,79
293,65,68,3.3,8,120,2.0,23
294,65,70,3.4,10,110,2.2,20
295,65,96,2.0,0,125,1.7,73
296,66,67,1.8,4,125,2.2,23
297,66,71,1.9,0,150,1.7,40
298,66,75,3.5,2,125,1.3,57
299,67,69,2.6,2,140,1.6,38
300,67,70,1.7,0,130,1.8,63
301,67,71,3.0,7,125,2.0,19
302,67,73,1.5,8,140,2.7,42
303,67,74,2.8,4,135,1.8,37
304,68,72,3.4,9,150,1.9,18
305,68,82,3.1,7,125,2.0,88
306,68,98,1.7,7,100,2.6,17
307,69,73,2.9,1,120,1.5,3
308,69,74,2.3,3,135,1.9,45
309,69,75,1.7,0,145,1.8,82
310,69,80,1.9,8,115,2.6,100
311,70,71,3.4,4,115,1.6,2
312,70,72,1.7,7,150,2.5,85
313,70,74,3.4,8,130,1.9,24
314,70,78,2.5,9,145,2.3,65
315,70,79,3.4,10,125,2.1,50
316,70,83,1.8,6,125,2.4,49
317,70,87,2.2,4,125,2.0,44
318,71,72,2.1,7,140,2.3,11
319,71,74,1.9,7,130,2.5,56
320,71,76,2.1,6,130,2.3,17
321,71,78,3.2,9,105,2.2,18
322,71,80,1.9,7,140,2.4,42
323,71,89,1.6,9,130,2.8,11
324,72,75,1.5,10,120,3.0,53
325,72,76,1.8,7,145,2.4,96
326,72,77,3.3,3,110,1.5,48
327,72,81,2.1,7,100,2.5,38
328,73,74,3.2,4,135,1.6,71
329,74,75,3.0,3,100,1.7,0
330,74,77,1.8,4,150,2.1,81
331,74,84,2.4,10,150,2.5,36
332,74,85,2.3,7,150,2.2,31
333,75,79,1.6,4,135,2.3,8
334,75,82,2.7,5,145,1.9,61
335,75,83,2.6,4,150,1.8,87
336,75,93,2.5,1,125,1.6,65
337,75,97,3.0,0,120,1.3,20
338,76,77,2.7,2,125,1.6,59
339,76,78,3.3,2,125,1.4,20
340,76,84,1.6,5,130,2.4,81
341,76,87,3.3,5,100,1.8,37
342,76,88,2.1,10,105,2.8,65
343,76,90,1.9,10,110,2.8,97
344,76,92,1.7,2,140,2.0,41
345,77,80,3.2,10,120,2.2,34
346,77,81,2.9,5,105,1.9,68
347,77,85,2.7,2,100,1.7,17
348,77,91,2.5,5,135,2.0,52
349,77,98,2.2,2,105,1.9,27
350,78,79,1.8,3,115,2.1,71
351,78,82,2.7,8,140,2.2,91
352,78,83,2.6,1,130,1.6,58
353,78,88,3.3,1,110,1.3,2
354,78,90,2.5,4,125,1.9,17
355,78,92,3.1,9,140,2.1,97
356,79,81,3.4,2,120,1.3,3
357,79,84,3.0,1,115,1.4,16
358,79,85,3.2,2,115,1.4,39
359,79,89,1.8,2,105,2.1,54
360,79,91,2.9,1,105,1.5,2
361,79,97,3.0,6,100,2.0,25
362,80,81,1.7,10,140,2.8,75
363,80,83,1.6,1,120,2.0,5
364,80,84,1.6,10,100,3.0,96
365,80,87,1.7,1,145,1.9,26
366,80,91,2.7,3,110,1.8,85
367,81,89,2.2,1,110,1.8,95
368,81,92,3.4,9,125,2.0,45
369,81,95,1.8,8,145,2.5,30
370,82,83,2.5,1,105,1.7,74
371,82,84,3.0,8,115,2.1,91
372,82,89,1.9,4,110,2.2,96
373,82,90,2.6,1,115,1.6,64
374,83,86,3.2,7,125,1.9,89
375,83,89,2.7,7,150,2.0,13
376,84,85,1.9,5,130,2.3,54
377,84,87,1.9,3,130,2.1,14
378,84,88,3.0,5,105,1.9,59
379,85,87,1.7,2,135,2.0,97
380,85,90,2.2,4,140,2.0,92
381,85,91,1.6,5,135,2.4,14
382,85,92,2.3,7,145,2.2,94
383,85,94,2.1,7,115,2.4,70
384,85,100,2.3,6,115,2.2,8
385,86,93,3.3,7,150,1.8,47
386,86,95,1.9,10,135,2.7,86
387,87,95,1.7,7,140,2.5,84
388,88,91,2.9,1,110,1.5,50
389,88,92,2.3,9,105,2.6,94
390,88,99,3.4,2,105,1.4,46
391,89,90,3.5,5,115,1.6,76
392,89,94,3.2,6,105,1.9,29
393,89,98,3.2,7,120,1.9,97
394,90,91,2.9,9,145,2.2,34
395,90,94,3.0,10,130,2.3,45
396,90,96,2.5,9,130,2.4,62
397,91,92,2.5,2,135,1.7,13
398,91,93,1.7,7,135,2.5,29
399,92,93,2.8,2,100,1.7,12
400,92,94,3.0,1,135,1.4,86
401,92,99,1.6,2,130,2.1,77
402,93,94,2.9,2,120,1.6,79
403,93,97,2.7,1,150,1.4,96
404,94,95,2.5,7,135,2.2,25
405,94,96,2.1,7,135,2.4,64
406,94,97,2.0,5,140,2.2,69
407,94,99,1.5,0,130,1.9,15
408,95,98,2.3,5,130,2.1,56
409,95,100,2.4,0,110,1.6,71
410,96,100,2.8,4,110,1.8,62
411,97,99,2.4,4,130,1.9,62
