101,,,,,,,
137,41,66,2.7,10,3,2.8,-1
138,41,69,4.1,8,6,2.0,-1
139,41,73,3.8,5,2,1.9,-1
140,42,46,3.4,8,9,2.3,-1
141,42,60,3.7,5,8,1.9,-1
142,43,44,3.1,4,6,2.1,-1
143,43,45,2.5,9,6,2.8,-1
144,43,47,4.2,9,6,2.1,-1
145,43,48,2.2,7,4,2.7,-1
146,43,60,3.7,10,6,2.4,-1
147,43,76,4.4,9,2,2.0,-1
148,44,48,2.9,1,4,1.8,-1
149,44,50,3.5,4,6,1.9,-1
150,44,56,2.4,4,6,2.4,-1
151,44,60,4.6,0,3,1.0,-1
152,44,64,3.8,9,4,2.3,-1
153,45,47,4.0,5,4,1.8,-1
154,45,48,2.8,3,9,2.1,-1
155,45,51,2.5,8,2,2.7,-1
156,45,57,3.0,1,4,1.8,-1
157,45,59,3.8,2,9,1.5,-1
158,45,66,4.3,6,8,1.7,-1
159,46,47,2.7,7,4,2.5,-1
160,46,49,2.6,5,2,2.4,-1
161,46,51,3.9,1,2,1.4,-1
162,46,99,2.5,6,9,2.5,-1
163,47,52,2.9,8,5,2.5,-1
164,47,56,3.1,6,9,2.2,-1
165,48,52,2.8,8,8,2.6,-1
166,48,55,2.0,7,8,2.8,-1
167,49,50,4.0,8,2,2.1,-1
168,49,51,2.3,8,7,2.8,-1
169,49,53,4.9,6,6,1.5,-1
170,49,55,3.0,4,3,2.1,-1
171,49,62,2.8,9,8,2.7,-1
172,49,81,3.4,10,5,2.5,-1
173,50,54,4.2,9,5,2.1,-1
174,50,59,3.6,10,4,2.4,-1
175,50,62,2.9,0,2,1.8,-1
176,50,88,4.5,0,8,1.0,-1
177,51,52,2.3,1,9,2.1,-1
178,51,58,3.1,4,6,2.1,-1
179,51,66,2.6,0,3,1.9,-1
180,51,67,2.2,9,5,2.9,-1
181,52,53,4.9,10,3,1.9,-1
182,52,55,4.1,1,3,1.3,-1
183,52,58,4.6,2,8,1.2,-1
184,52,80,4.0,10,4,2.3,-1
185,53,56,4.7,2,6,1.2,-1
186,53,57,2.9,10,3,2.7,-1
187,53,58,3.9,4,8,1.7,-1
188,53,62,4.1,10,7,2.2,-1
189,53,64,2.8,1,6,1.9,-1
190,53,76,4.3,6,8,1.7,-1
191,54,55,3.0,0,6,1.7,-1
192,55,62,4.9,4,4,1.3,-1
193,56,57,3.3,7,5,2.3,-1
194,56,58,3.8,2,9,1.5,-1
195,56,59,2.3,8,8,2.8,-1
196,56,63,2.7,10,3,2.8,-1
197,56,67,4.7,4,3,1.4,-1
198,57,64,2.1,1,6,2.2,-1
199,57,87,4.3,0,9,1.1,-1
200,58,83,2.4,10,2,3.0,-1
201,59,61,4.8,10,8,1.9,-1
202,59,65,2.8,5,8,2.3,-1
203,59,70,3.7,8,9,2.2,-1
204,59,72,3.4,6,3,2.1,-1
205,60,73,3.6,0,8,1.4,-1
206,60,75,4.9,7,3,1.6,-1
207,60,83,3.7,5,7,1.9,-1
208,61,63,4.0,6,2,1.9,-1
209,61,64,3.9,10,3,2.3,-1
210,61,65,3.1,5,3,2.2,-1
211,61,67,4.5,4,5,1.5,-1
212,61,68,2.5,0,8,1.9,-1
213,61,75,4.0,4,8,1.7,-1
214,62,63,4.7,10,7,2.0,-1
215,63,67,3.5,10,9,2.5,-1
216,63,77,4.2,2,2,1.4,-1
217,64,65,2.6,9,5,2.8,-1
218,64,66,3.5,1,6,1.6,-1
219,64,67,3.5,7,2,2.2,-1
220,64,80,2.1,0,7,2.1,-1
221,64,91,4.4,0,8,1.1,-1
222,65,66,2.4,10,9,2.9,-1
223,65,68,4.8,8,4,1.7,-1
224,65,70,4.2,3,3,1.5,-1
225,65,96,2.1,2,9,2.3,-1
226,66,67,4.0,7,2,2.0,-1
227,66,71,2.7,10,4,2.8,-1
228,66,75,2.0,10,2,3.1,-1
229,67,69,4.7,1,9,1.1,-1
230,67,70,3.8,9,3,2.3,-1
231,67,71,4.5,1,3,1.2,-1
232,67,73,3.5,9,5,2.4,-1
233,67,74,2.2,3,8,2.3,-1
234,68,72,3.0,10,8,2.7,-1
235,68,82,3.0,10,4,2.7,-1
236,68,98,3.0,3,2,2.0,-1
237,69,73,3.8,5,3,1.9,-1
238,69,74,2.4,2,8,2.1,-1
239,69,75,2.5,5,4,2.4,-1
240,69,80,3.3,9,2,2.5,-1
241,70,71,2.4,10,8,2.9,-1
242,70,78,4.3,0,9,1.1,-1
243,70,79,2.2,0,4,2.0,-1
244,70,83,4.8,10,6,1.9,-1
245,70,87,3.2,7,4,2.3,-1
246,71,72,2.6,10,6,2.9,-1
247,71,74,3.6,6,5,2.0,-1
248,71,76,4.8,9,2,1.8,-1
249,71,80,3.8,7,3,2.1,-1
250,72,75,3.9,4,7,1.7,-1
251,72,76,3.3,8,5,2.4,-1
252,72,77,2.6,8,3,2.7,-1
253,72,81,3.9,8,5,2.1,-1
254,73,74,3.4,10,5,2.5,-1
255,74,75,2.8,3,3,2.1,-1
256,74,77,4.4,10,9,2.1,-1
257,74,85,3.5,2,2,1.7,-1
258,75,82,2.2,5,6,2.5,-1
259,75,83,2.6,4,7,2.3,-1
260,75,93,3.9,7,2,2.0,-1
261,75,97,2.3,0,4,2.0,-1
262,76,77,2.5,0,9,1.9,-1
263,76,78,3.5,1,5,1.6,-1
264,76,87,4.2,9,7,2.1,-1
265,76,88,3.3,10,7,2.6,-1
266,76,90,2.7,1,7,1.9,-1
267,77,80,2.7,3,8,2.1,-1
268,77,81,4.6,6,5,1.6,-1
269,77,85,2.2,9,9,2.9,-1
270,77,91,2.2,6,4,2.6,-1
271,77,98,2.6,9,9,2.8,-1
272,78,82,2.5,5,4,2.4,-1
273,78,83,3.4,3,7,1.8,-1
274,78,88,4.9,3,7,1.2,-1
275,78,90,2.4,9,2,2.9,-1
276,78,92,2.8,1,9,1.9,-1
277,79,81,3.4,2,7,1.7,-1
278,79,84,2.7,4,4,2.2,-1
279,79,85,4.4,10,4,2.1,-1
280,79,89,3.7,8,5,2.2,-1
281,79,91,2.3,8,9,2.8,-1
282,79,97,4.6,3,9,1.3,-1
283,80,83,4.5,4,2,1.5,-1
284,80,87,4.2,3,5,1.5,-1
285,80,91,3.0,9,5,2.6,-1
286,81,89,4.7,9,4,1.9,-1
287,81,95,4.7,0,8,1.0,-1
288,82,83,4.9,0,9,0.9,-1
289,82,84,4.2,8,2,2.0,-1
290,82,90,3.3,6,9,2.2,-1
291,83,89,4.4,1,9,1.2,-1
292,84,85,3.5,1,2,1.6,-1
293,84,87,4.1,6,5,1.8,-1
294,84,88,2.4,4,5,2.4,-1
295,85,90,3.9,1,2,1.4,-1
296,85,91,3.4,4,4,1.9,-1
297,85,92,4.1,9,2,2.1,-1
298,85,94,4.9,7,4,1.6,-1
299,85,100,4.6,6,4,1.6,-1
300,86,95,4.4,5,9,1.6,-1
301,87,95,4.1,0,3,1.2,-1
302,88,91,3.2,5,2,2.1,-1
303,88,99,2.9,4,5,2.1,-1
304,89,90,4.4,1,7,1.2,-1
305,89,94,4.2,0,7,1.2,-1
306,89,98,4.7,1,8,1.1,-1
307,90,91,3.1,9,2,2.6,-1
308,90,94,3.1,2,3,1.9,-1
309,91,92,3.7,3,4,1.7,-1
310,91,93,4.9,3,3,1.2,-1
311,92,99,3.9,9,5,2.2,-1
312,93,94,4.3,3,7,1.4,-1
313,94,95,3.1,4,8,2.0,-1
314,94,96,2.8,1,7,1.9,-1
315,94,97,3.0,7,3,2.4,-1
316,95,98,3.4,8,6,2.3,-1
317,95,100,3.4,5,3,2.0,-1
318,96,100,2.6,7,3,2.6,-1
319,97,99,2.2,2,6,2.2,-1
